link,id,host,date,Availability,Year,Floor,LoyerNet,Charges,Space,LatLong,Description
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/wincasa-siege-602/votre-appartement-plein-coeur-lausanne-380713
",380713,"Immobilier
","2020-02-22
",mai 2020										</span>,1952,4,2580,385,138,"46.5407420,6.6113550","<p>A louer magnifique appartement comprenant :<br><br>- Salon avec cheminée<br>- Cuisine entièrement agencée<br>- Coin à manger<br>- Hall avec armoires murales<br>- 4 chambres à coucher dont une avec salle de bains privative<br>- 1 salle de douche/wc<br>- 2 balcons<br><br>Une visite groupeé aura lieu le lundi 16 mars 2020, de 18h00 à 19h00. Merci de vous rendre directement sur place (appt de M. Bedulli).<br><br>Place intérieure à Fr. 250.-/mois disponible<br><br>En cas d'intérêt pour l'objet, merci de nous transmettre les documents suivants:<br><br>- Demande de location (www.wincasa.ch)<br>- Copie de l'extrait de l'Office des poursuites (moins de 2 mois)<br>- Copie de la dernière fiche de salaire<br>- Copie de la carte d'identité ou du permis de séjour<br><br>Si notre annonce a éveillé votre curiosité, n’hésitez pas à nous contacter.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-chamot-cie-277/5-pieces-entierement-renove-vue-lac-380715
",380715,"Immobilier
","2020-02-22
",mars 2020										</span>,-1,6,2500,185,104,"46.5228706,6.6317774",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-chamot-cie-277/3-pieces-vue-degagee-380721
",380721,"Immobilier
","2020-02-22
",mars 2020										</span>,-1,3,1250,130,52,"46.5253636,6.6233482",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-braun-276/appartement-40-pieces-380735
",380735,"Immobilier
","2020-02-22
",avril 2020										</span>,-1,1,1480,220,70,"46.5365624,6.5789841","<p>Entrée, cuisine fermée, frigo, cuisinière électrique, salle de bains/WC, deux balcons.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/livit-ag-real-estate-management-675/plein-coeur-lausanne-380749
",380749,"Immobilier
","2020-02-22
",mai 2020										</span>,1934,1,1630,340,93,"46.5358762,6.5882775","<p>Appartement dans un immeuble proche du centre-ville comprenant :<br><br>- Cuisine agencée (sans lave-vaisselle)<br>- Séjour avec du parquet<br>- 2 Chambres à coucher avec du parquet <br>- Salle de bain<br>- WC-séparés<br>- Balcon<br>- Cave<br><br>Idéalement situé, vous serez en 5 minutes à pied au coeur de la ville, à proximité de la place Chauderon et du centre commercial ""Métropole"" où boutiques et restaurants se cotoyent.<br><br>Avons-nous éveillé votre intérêt ? Alors n'hésitez pas à nous contacter pour obtenir plus d'information.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-4-1-2-pieces-5eme-etage-lausanne-45621
",45621,"Immobilier
","2020-02-22
",avril 2020										</span>,-1,5,2640,230,90,"46.5228821,6.6289098","<p>Magnifique appartement de 4.5 pièces au 5ème étage situé dans le quartier sous-gare à 10 minutes à pied du bord du lac.<br>Idéalement situé, proche des commerces ainsi que des transports publics l'arrêt de metro Grancy se trouve à 5 minutes à pied.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-2-pieces-1er-etage-lausanne-45750
",45750,"Immobilier
","2020-02-22
",maintenant										</span>,-1,1,1490,200,65,"46.5283465,6.6126088",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/galland-cie-254/joli-appartement-1-piece-46127
",46127,"Immobilier
","2020-02-22
",mars 2020										</span>,-1,3,950,100,64,"46.5174097,6.6448824","<p>Excellente situation centrale. Bus à la porte, magasins et écoles à proximité immédiate. Immeuble avec ascenseur.<br>Comprenant : une pièce principale, salle de bains-WC, cuisine agencée avec frigo, cuisinière et cave.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-1-1-2-piece-2eme-etage-lausanne-91153
",91153,"Immobilier
","2020-02-22
",avril 2020										</span>,-1,2,1100,140,38,"46.5413157,6.6334836",<p>Charmant 1.5 pièce avec cusisne <br><br>Visites groupées : le vendredi 7 février 17 à 19h00 et samedi 8 février de 14h à 16h00 sur place</p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-rhone-lausanne-281/spacieux-appartement-45-pieces-sis-lausanne-95952
",95952,"Immobilier
","2020-02-22
",juillet 2020										</span>,-1,1,2980,-1,137,"46.5152059,6.6321049","<p>Bel appartement de 4.5 pièces idéalement situé à deux pas du centre de Lausanne, des commerces, et transports en communs.<br><br>Cet appartement offre 137m2 habitables répartis comme suit:<br>Un vaste séjour/salle à manger, une cuisine ouverte entièrement équipée, trois spacieuses chambres à coucher, une salle de douches, une salle de bains avec possibilité d'installer votre propre colonne lavante/séchante.<br><br>Le loyer se décompose comme suit:<br>Loyer: CHF 2'980.00<br>Charges: CHF 200.00</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-1-piece-1er-etage-lausanne-99616
",99616,"Immobilier
","2020-02-22
",maintenant										</span>,-1,1,1200,130,57,"46.5157520,6.6263970","<p>Supacieur appartement de 56m2, 1.5 pièces au 1er étage.<br><br>Buanderie et cave privée au 1er étage. <br>Buanderie à partager entre les 4 locataires du 1er étage. lieu protégé.<br><br>Pour les visites, veuillez contacter la concierge, Mme Dos Samtos<br><br>Demande de location par mail à</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/galland-cie-254/appartement-2-1-2-pieces-11748
",11748,"Immobilier
","2020-02-22
",maintenant										</span>,-1,5,1350,120,47,"(46.524873, 6.599111)","<p>Immeuble avec ascenseur situé dans un quartier dynamique avec toutes les commodités à proximité immédiate, métro, bus et magasins. Accès autoroutier facile.<br>Comprenant : entrée, séjour, 1 chambre, cuisine agencée, salle de bains-WC, balcon et cave. Place de parc extérieure N°17 ä CHF 90.00.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-3-pieces-2eme-etage-lausanne-169497
",169497,"Immobilier
","2020-02-22
",maintenant										</span>,-1,2,1660,205,65,"(46.530699, 6.618157)","<p>Proximité : A seulement 200m. des commerces, bureau de poste, transports-publics.<br><br></p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-1-piece-5eme-etage-lausanne-182543
",182543,"Immobilier
","2020-02-22
",mars 2020										</span>,-1,5,1010,-1,30,"(46.525287, 6.63513)",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/immobiliere-lausanne-806/bordure-golf-luxueux-attique-terrasse-183033
",183033,"Immobilier
","2020-02-22
",No info,1972,-1,8900,-1,423,"(46.5591575, 6.6728641)","<p>Le caractère d'exception alloué à ce bien subjuguera ses futurs et privilégiés locataires ! _ <br><br>En effet, outre une situation idyllique en bordure de Golf , cette résidence haute gamme ne propose que 4 logements . <br>Les occupants jouissent d'un calme absolu et d'une agréable privacité tout en bénéficiant d'un service de conciergerie qui leur est réservé facilitant leur quotidien . <br>L'appartement dispose d' une rarissime superficie habitable de 423 m2 supplée d'une terrasse de 76 m2 comprenant un jardin d'hiver et dégageant une belle vue Ouest sur le golf . <br> Il occupe les 2 derniers étages de l'immeuble relié par un élégant escalier central . <br><br>Les volumes de l'appartement octroient de généreuses surfaces aux pièces de réception ,et attribuent une salle de bains à chacune des 5 chambres . <br>De nombreux placards et dressings sont consacrés au rangement . <br><br>Le premier étage propose : <br><br>- Une entrée avec vestiaire et toilettes visiteurs s'ouvrant sur un fastueux hall qui dessert : <br>- Un salon tv <br>- Un somptueux salon de réception avec cheminée donnant sur la terrasse <br>- Une salle à manger communicante avec le salon et un charmant jardin d'hiver <br>- Un bureau <br>- Une spacieuse cuisine principale à laquelle est annexée un seconde cuisine de travail . <br>- Un petit hall de distribution reliant chaque pièces <br><br> Il est à noter qu'une entrée de service permet d'accéder à une chambre réservée pour le personnel avec une salle de bains et communiquant avec les cuisines .<br><br>Le second étage dispose de : <br>- 2 masters avec en suite salles de bains et dressings <br>- 3 chambres avec salles de bains privatives <br> <br><br>Enfin 2 places de parc en sus à Frs 400.- les deux et 2 caves en sous sol sont adjointes à l'habitation .</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-3-1-2-pieces-lausanne-23019
",23019,"Immobilier
","2020-02-22
",maintenant										</span>,-1,-1,2390,200,101,"(46.5306653, 6.6182287)","<p>Le logement se compose comme suit :<br><br>Grand séjour lumineux avec cuisine agencée, 2 chambres à coucher spacieuse, salle de bains.<br><br>Proximité : Transports-publics ( 7 min. à pied de l'arrêt du LEB ""Montétan"", bus), Parc de Valency, commerces.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-4-1-2-pieces-4eme-etage-lausanne-23502
",23502,"Immobilier
","2020-02-22
",maintenant										</span>,-1,4,3380,300,131,"(46.515293, 6.612617)","<p>Vue sur le lac<br>A louer dans un environnemet verdoyant et tranquille, proche de toutes commodités. <br>Logement comprenant : hall, séjour, cheminée, cuisine agencée/lave-vaisselle, 3 chambres à coucher, 2 salles d'eau, WC séparé, balcon.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-3-1-2-pieces-2eme-etage-lausanne-236826
",236826,"Immobilier
","2020-02-22
",avril 2020										</span>,-1,2,2750,200,100,"(46.51734, 6.643479)",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-croset-404/appartement-55-pieces-12eme-etage-237108
",237108,"Immobilier
","2020-02-22
",maintenant										</span>,1961,2,2260,330,120,"(46.53734, 6.6568018)","<p>Situé dans les hauts de Lausanne, dans un quartier calme et un cadre verdoyant, idéal pour étudiant.<br> Cet endroit vous offre diverses commodités, notamment les transports publics (lignes de bus n°6-41-65-75), un accès proche à l'autoroute, du métro ""M2"", des commerces, des établissements scolaires, une piscine et un centre de loisirs. <br> <br> <br>Ce spacieux logement comprend : hall d'entrée, 4 chambres, séjour, cuisine agencée avec lave-vaisselle, salle de bains/WC, WC-séparés et 3 balcons.<br> <br> Pour les visites, contacter la concierge Mme LAGO du lundi au vendredi de 8h00 à 18h00 (appt no 54)<br></p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/galland-cie-254/appartement-1-piece-n-18-238887
",238887,"Immobilier
","2020-02-22
",maintenant										</span>,-1,3,780,60,18,"(46.5268576, 6.6525678)","<p>Immeuble avec ascenseur situé à 2 pas de Chailly avec ses commerces et les bus pour le centre-ville.<br>Appartement rafraîchi comprenant: une pièce principale, cuisine-laboratoire avec réchaud électrique et frigo, salle de bains/WC, balcon. Une cave. Bail à loyer de durée déterminée jusqu'au 30.06.2020 pour cause de travaux futurs de rehaussement de l'immeuble.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regimo-lausanne-865/unique-etudiants-proche-epfl-universite-metro-263232
",263232,"Immobilier
","2020-02-22
",No info,1995,-1,850,50,18,"(46.520856, 6.6032665)",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-2-pieces-4eme-etage-lausanne-26391
",26391,"Immobilier
","2020-02-22
",avril 2020										</span>,-1,4,-1,150,45,"(46.516572, 6.653373)",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/wincasa-siege-602/votre-appartement-proche-toutes-commodites-264463
",264463,"Immobilier
","2020-02-22
",maintenant										</span>,1969,3,870,90,49,"(46.532155, 6.631873)","<p>Faisant parti d'un joli complexe, ce bel appartement de 1.5 pièce est proposé à la location pour un contrat à durée fixe.<br><br>Idéalement situé à proximité des commodités, de la ville, de l'autoroute, et des écoles secondaires et enfantines.<br><br>Cet objet – qui est proposé à la location pour une durée déterminée jusqu'au 28.02.2021 – se compose de la manière suivante.<br><br>1 hall d'entrée avec armoires murales<br>1 séjour lumineux avec balcon<br>1 cuisine agencée habitable fermée<br>1 salle-de-bains / WC <br><br>En cas d'intérêt pour cet objet, merci de nous faire parvenir les documents suivants :<br><br>- Demande de location (www.wincasa.ch)<br>- Copie de la carte d'identité ou du permis de séjour<br>- Copie de l'extrait de l'Office des poursuites <br>- 3 dernières fiches de salaires<br><br>Ne seront pris en considération que les dossiers complets.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-duboux-279/proche-toutes-commodites-centre-ville-quartier-sous-gare-265701
",265701,"Immobilier
","2020-02-22
",maintenant										</span>,-1,-1,2800,200,99,"(46.5150735, 6.6321283)","<p>Loft spacieux et lumineux de 2.5 pièces dans les combles proche de toutes commodités, du centre-ville et à côté de la gare de Lausanne.<br><br>Comprenant :<br><br>Un séjour<br>Une chambre<br>Une cuisine agencée ouverte<br>Une salle de douche/WC<br>Un réduit<br><br>Libre dès le 1er octobre 2019.<br><br>Sur demande, il est possible de louer en plus une place de parc extérieure.<br><br>Pour la visite prendre contact avec la Régie Duboux, Mme Cito ou.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/prilly/bernard-nicod-siege-400/appartement-1-piece-2eme-etage-prilly-27619
",27619,"Immobilier
","2020-02-22
",maintenant										</span>,-1,2,-1,40,23,"(46.534381, 6.602202)",<p>Balcon - Tranquillité - Verdure - A proximité des écoles - A proximité transp. publics</p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/livit-ag-real-estate-management-675/chambre-etudiants-289054
",289054,"Immobilier
","2020-02-22
",maintenant										</span>,-1,3,1065,125,39,"(46.5366378, 6.5881085)","<p>Chambre meublée dans un appartement de 3.5 pièces dans un immeuble moderne comprenant : <br><br>Le logement comprend: <br>- Cuisine agencée<br>- Séjour <br>- Accès WIFI<br>- Salle de douche<br>- 2 Chambres à coucher <br><br>Idéalement situé proche des transports publics, de l'UNIL et de l'EPFL.<br><br>N'hésitesz pas contactez-nous !</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-3-pieces-3eme-etage-lausanne-295283
",295283,"Immobilier
","2020-02-22
",maintenant										</span>,-1,3,1540,260,71,"(46.5225995, 6.6520995)","<p>Magnifique 3 pièces entièrement rénové<br><br>Hall, séjour, cuisine équipée,salle-de-bains,WC, 2 chambres.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/galland-cie-254/appartement-3-pieces-duplex-301240
",301240,"Immobilier
","2020-02-22
",maintenant										</span>,-1,3,2500,260,143,"(46.5364206, 6.6503823)","<p>Immeuble situé dans un quartier calme et résidentiel. Proche des commerces et transports publics. Accès autoroutiers à 2 min.<br>Comprenant au 3ème étage: cuisine fermée non agencée, 1 chambre, espace bureau, salle de bain. Aux combles: grande mezzanine (70m2), espace dressing. Une cave.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/galland-cie-254/appartement-4-pieces-1er-etage-301241
",301241,"Immobilier
","2020-02-22
",maintenant										</span>,-1,1,2220,200,90,"(46.5297736, 6.6488278)","<p>Immeuble situé dans un quartier calme à proximité du centre ville. Proche des commerces et transports publics.<br>Comprenant: cuisine non agencée fermée, séjour-salle à manger, 3 chambres, salle de bain, WC séparé, balcon, cave. Garage-box disponible à CHF 250.00/mois.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/privera-lausanne-972/beau-logement-2-pieces-6eme-etage-308215
",308215,"Immobilier
","2020-02-22
",No info,1960,6,1280,85,53,"(46.5312811, 6.5982042)","<p>Cet appartement est situé dans un quartier proche de toutes commodités et des transports publics. <br><br>Il se compose de la manière suivante :<br><br>Salon et chambre à coucher avec parquet<br>Cuisine agencée et fermée<br>Salle de bains avec toilettes<br>Hall avec armoires murales<br>Balcon<br>Cave<br><br>Pour visiter, veuillez contacter nos services, les jours ouvrables entre 08h30 et 17h00.<br><br>En cas d'intérêt, merci de bien vouloir nous transmettre :</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/vpi-courtage-467/bel-appartement-oriente-plein-sud-309528
",309528,"Immobilier
","2020-02-22
",maintenant										</span>,-1,5,1640,210,53,"(46.525058, 6.5984965)","<p>Bel appartement entièrement rénové, orienté plein sud au 5ème étage d'un immeuble situé dans le quartier Florissant-Malley, proche de l'UNIL/EPFL.<br><br>Cet appartement comprend:<br><br>- un Hall d'entrée avec placard<br>- une salon ouvert sur balcon <br>- une cuisine agencée<br>- deux chambres <br>- une salle de bains avec baignoire &amp; WC<br>- des porte-fenêtres oscillo-battantes<br>- vue sur le Léman</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/galland-cie-254/appartement-3-pieces-310847
",310847,"Immobilier
","2020-02-22
",No info,-1,0,1400,110,60,"(46.5361576, 6.5924937)","<p>Renens-Village, quartier calme, commerces et poste à proximité.<br>Comprenant : hall, séjour, 2 chambres, cuisine, salle-de-bains/WC et cave.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/galland-cie-254/appartement-3-pieces-rafraichi-310848
",310848,"Immobilier
","2020-02-22
",No info,-1,3,1320,120,60,"(46.5361576, 6.5924937)","<p>Renens-Village, quartier calme, commerces et poste à proximité.<br>Comprenant : hall, séjour avec balcon, cuisine avec agencement ouverte, 2 chambres à coucher, salle de bains/WC, balcon et cave.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/regie-croset-404/appartement-2-pieces-5eme-etage-314202
",314202,"Immobilier
","2020-02-22
",maintenant										</span>,1962,5,1140,150,46,"(46.5337457, 6.5970575)","<p>Immeuble situé dans un quartier calme et verdoyant, proche des commerces, des écoles, de garderies, d'aires de jeux et divers centre sportifs tels que la patinoire de Malley et son centre de fitness facilement accessibles en transports en commun.<br>Ce logement comprend : un hall d'entrée, une chambre, séjour, cuisine agencée, salle de bains/WC et balcon. <br> <br> Pour toutes demandes d'informations de contact, nous vous invitons à consulter notre site internet www.regieducroset.ch sous l'onglet « à louer ».<br></p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/regie-croset-404/appartement-2-pieces-7eme-etage-314203
",314203,"Immobilier
","2020-02-22
",maintenant										</span>,1962,7,1160,150,46,"(46.5337457, 6.5970575)","<p>Immeuble situé dans un quartier calme et verdoyant, proche des commerces, des écoles, de garderies, d'aires de jeux et divers centre sportifs tels que la patinoire de Malley et son centre de fitness facilement accessibles en transports en commun.<br>Ce logement comprend : hall d'entrée, une chambre, séjour, cuisine agencée, salle de bains/WC, balcon. <br> <br> Pour toutes demandes d'informations de contact, nous vous invitons à consulter notre site internet www.regieducroset.ch sous l'onglet « à louer ».<br></p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/livit-ag-real-estate-management-675/pratique-meuble-315941
",315941,"Immobilier
","2020-02-22
",octobre 2020										</span>,-1,4,1125,90,19,"(46.5366378, 6.5881085)","<p>Nous vous louons un studio meublé proche de l'ECAL ou à 30 minutes seulement de l'EPFL qui comprend: <br><br>- Coin cuisine avec 2 plaques de cuissons, un micro-ondes encastré, réfrigérateur et lave-vaisselle format 2 pers.<br>- Canapé convertible, TV, téléréseau<br>- Accès WIFI<br>- Mobilier : 1 armoire, 2 fauteuils, 1 table, 2 chaises, un lit<br>- Salle de douche<br><br>Les transports publics se trouvent à quelques mètres du bâtiment. <br><br>Nous restons à votre disposition pour tous renseignements complémentaires.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/morges-immo-sarl-414/joli-studio-petite-terrasse-318149
",318149,"Immobilier
","2020-02-22
",No info,-1,0,1150,50,24,"(46.5413157, 6.6334836)","<p>REZ-DE-CHAUSSEE <br>Hall d'entrée <br>Cuisine agencée ouverte sur la pièce principale<br>Salle d'eau avec douche, WC et lavabo<br>Petite terrasse orientée Sud/Est<br>Possibilité de louer une place de parc CHF 150.00/mois<br> <br>SOUS-SOL <br>Buanderie commune avec lave-linge et sèche-linge<br>Cave<br> <br></p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/rytz-cie-lausanne-575/appartement-lausanne-318230
",318230,"Immobilier
","2020-02-22
",maintenant										</span>,1973,-1,1600,-1,68,"(46.544033, 6.6437692)","<p>- Quartier de Vennes<br>- À proximité du M2<br>- Orientation est<br>- Cuisine récente<br>- Cuisine agencée<br>- Cuisine équipée<br>- Bon état<br>- Bail à durée indéterminée<br><br>Immeuble avec ascenseur entouré de verdure, situé en face d'un arrêt de bus, proche du M2 et de petits commerces et supermarchés de proximité.<br><br>Appartement de 3,5 pièces avec balcon, comprenant un hall avec armoire, un séjour/salle à manger, une cuisine récente, une salle de bains/WC, 2 chambres. <br><br>2 places de parking n° 3 et n° 27 à CHF 70.-/place<br><br><br>Acompte de charges : CHF 300.-/mois<br><br><br>Annexe : 1 cave <br><br>Avantages : Buanderie commune équipée, conciergerie sur place. Commerces et transports à proximité</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/globe-plan-cie-1082/appartement-neuf-duplex-centre-lausanne-319173
",319173,"Immobilier
","2020-02-22
",mars 2020										</span>,2014,4,2700,-1,-1,"(46.517896, 6.635083)",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/galland-cie-254/appartement-2-1-2-pieces-326796
",326796,"Immobilier
","2020-02-22
",maintenant										</span>,-1,4,1290,110,44,"(46.5245145, 6.6004208)","<p>Immeuble avec ascenseur situé dans un quartier dynamique avec toutes les commodités à proximité immédiate, métro, bus, salles de cinéma et magasins. Accès autoroutier facile.<br>Comprenant : un hall d'entrée, séjour, chambre, cuisine, salle-de-bains/WC, balcon et cave.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/globe-plan-cie-1082/appartement-35-pieces-plein-centre-ville-328106
",328106,"Immobilier
","2020-02-22
",No info,-1,4,3500,-1,-1,"(46.5257356, 6.6298447)",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/beaulieu-quartier-calme-328138
",328138,"Immobilier
","2020-02-22
",No info,1955,3,1258,250,53,"(46.5282863, 6.6279948)","<p>Joli appartement de 2 pièces au centre ville.<br><br>Appartement comprenant: une cuisine, une salle de bains, une chambre à coucher, un hall de distribution, un salon, un balcon.<br><br>Rafraîchissement des peintures prévu.<br><br>Bail au 01.11.2019<br><br>« BAIL FIXE DE DUREE DETERMIE DE 5 ANS, AVEC POSSIBILITES DE RESILIATION UNILATERALE PAR LE LOCATAIRE.»<br><br>En cas d'intérêt de votre part pour ce logement, APRES VISITE et UNIQUEMENT après visite, merci de nous transmettre les documents suivants, soit :<br><br>- Une demande de location remplie, datée et signée par toutes les personnes s'inscrivant sur le bail à loyer (locataire + garant si il y en a un) FORMULAIRE A TELECHARGER SUR www.realestate.apleona.com<br><br>- Extrait de l'Office des Poursuites (validité de 3 mois maximum)<br><br>- Copie des 3 dernières fiches de salaire<br><br>- Copie de la carte d'identité<br><br><br>MERCI DE FOURNIR CES DOCUMENTS A DOUBLE SI VOUS VOUS INSCRIVEZ EN COUPLE OU AVEC UN GARANT !<br><br>Les dossiers sont à envoyer par courrier ou à apporter en main propre à notre guichet. <br><br>Tous les dossiers envoyés par e-mail ne seront pas acceptés.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/privamob-463/appartement-25-pieces-rez-329186
",329186,"Immobilier
","2020-02-22
",avril 2020										</span>,-1,-1,1405,170,60,"(46.5139734, 6.6522511)",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-braun-276/appartement-35-pieces-336502
",336502,"Immobilier
","2020-02-22
",maintenant										</span>,-1,1,1530,215,69,"(46.5403312, 6.631357)","<p>Hall, cuisine, frigo, salle de bains/WC, balcon.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/gerance-robert-crot-cie-256/magnifique-loft-coeur-ville-336899
",336899,"Immobilier
","2020-02-22
",No info,-1,6,3100,200,135,"(46.523754, 6.6244002)","<p>Situé dans un immeuble de belle architecture des années 1930, dans la tour Rolex. Il est idéalement placé au coeur de la ville, à deux pas des de l'arrêt de bus Chauderon, 150 m du LEB et à 350 m du Métro M. Il est également à 300 m d'un centre commercial et du quartier divertissant de Flon, puis à environ 650 m des écoles (EPSIC + ERACOM + ETML + Gymnase de Beaulieu).<br>comprenant:<br> .Cuisine ouverte agencée et équipée<br> .Salon avec cheminée fonctionnelle<br> .Salle de bains/wc<br> .Salle de douches/wc<br> .Lave-linge + sèche-linge individuels<br> .Cave<br> <br> Place de parc intérieure N° 12 à CHF 180.-/mois<br></p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-duboux-279/appartement-4-pieces-lausanne-337160
",337160,"Immobilier
","2020-02-22
",maintenant										</span>,-1,3,2800,150,-1,"(46.523191, 6.6340287)","<p>Très bel appartement spacieux et lumineux de 4 pièces au 3ème étage.<br><br>En plein coeur du centre ville de Lausanne, à quelques pas des transports publics, des commerces et de toutes les commodités, cet appartement ce compose comme suit :<br><br>- Hall d'entrée spacieux<br>- Cuisine neuve, entièrement agencée<br>- Salle à manger<br>- Séjour avec cheminée décorative<br>- 2 Chambres<br>- 1 Salle de bains<br>- WC séparés<br>- Buanderie commune</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/prilly/bernard-nicod-siege-400/appartement-4-pieces-5eme-etage-prilly-33744
",33744,"Immobilier
","2020-02-22
",mars 2020										</span>,-1,5,2240,250,98,"(46.540742, 6.611355)","<p>Visites : Mme Gopo, concierge</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/regie-chamot-cie-277/35pces-construction-recente-minergie-342506
",342506,"Immobilier
","2020-02-22
",maintenant										</span>,2017,3,1960,110,88,"(46.534112, 6.5905604)",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-2-pieces-9eme-etage-lausanne-344213
",344213,"Immobilier
","2020-02-22
",maintenant										</span>,-1,9,-1,110,37,"(46.5374327, 6.6578051)",<p>Balcon - Tranquillité - Verdure - A proximité des écoles - A proximité transp. publics - Vue imprenable</p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/zimmermann-immobilier-772/appartement238-344450
",344450,"Immobilier
","2020-02-22
",maintenant										</span>,-1,3,1220,150,38,"(46.5260155, 6.5881589)","<p>Appartement de 2 pièces comprenant 1 hall d'entrée, 1 salle de bains/WC, 1 chambre à coucher avec armoire murale, 1 séjour avec cuisinette ouverte. Proche accès autoroute et toutes commodités.</p>"
